"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT","Canal"
2021-04-21,23.7731578947368,22529.1402105263,4.65042105263158,13.5521052631579,0.220315789473684,7.59157894736842,6.02315789473684,0,0.724644961871935,-0.279691446926162,0.718449429242275,0.400383308826861,-0.137671891387106,-0.244407074816912,"Coral_Gables"
2021-04-22,23.1427368421053,23639.7564210526,4.42389473684211,14.2925263157895,0.227505263157895,7.57663157894737,6.45778947368421,0,0.864097053943871,-0.45247407819181,0.866670489852661,0.362395881460298,-0.0409949916620085,-0.244407074816912,"Coral_Gables"
2021-04-23,22.4180208333333,25176.3427083333,4.77416666666667,15.3113541666667,0.23653125,7.619375,7.77041666666667,0,1.05703514577021,-0.185304652499873,1.07062436731157,0.471024541495753,0.250978103849691,-0.244407074816912,"Coral_Gables"
2021-04-24,22.076875,26225.9394791667,5.2284375,15.996875,0.208041666666667,7.65802083333333,8.08302083333333,0,1.18882546553809,0.161189791719659,1.20785523699855,0.569239541314892,0.320511941560413,-0.244407074816912,"Coral_Gables"
2021-04-25,22.5575,25824.0663541667,5.3975,15.724375,0.171854166666667,7.6509375,7.118125,0,1.13836514675508,0.290141977678912,1.1533048715372,0.551237870189013,0.105886170579269,-0.244407074816912,"Coral_Gables"
2021-04-26,22.8421875,26763.7033333333,5.26958333333333,16.3578125,0.190989583333333,7.64479166666667,6.8315625,0,1.25634860610946,0.192573718678319,1.28010944813142,0.535618773182733,0.0421448884925658,-0.244407074816912,"Coral_Gables"
2021-04-27,23.0502083333333,28116.549375,5.22833333333333,17.2658333333333,0.23259375,7.65447916666667,7.19229166666667,0,1.42621575641177,0.161110338740017,1.46188144191069,0.560238705751951,0.122383368996474,-0.244407074816912,"Coral_Gables"
2021-04-28,23.6708333333333,27057.1032291667,5.79177083333333,16.5480208333333,0.23621875,7.66791666666667,8.99739583333333,0,1.2931887214435,0.59087150562455,1.3181862705062,0.594388934799576,0.52390015463096,-0.244407074816912,"Coral_Gables"
2021-04-29,24.2660416666667,25078.1504166667,6.43583333333333,15.2251041666667,0.21825,7.68166666666667,10.1907291666667,0,1.04470584572175,1.08212927875213,1.05335842594995,0.629333355220401,0.789338223545997,-0.244407074816912,"Coral_Gables"
2021-04-30,24.7115625,22345.6125,5.7840625,13.4202083333333,0.2080625,7.6090625,6.488125,0,0.701600706850716,0.584991985131029,0.692045665113248,0.444816226180136,-0.0342473350769939,-0.244407074816912,"Coral_Gables"
2021-05-01,24.7151041666667,21348.64625,5.156875,12.7684375,0.187270833333333,7.55333333333333,5.48739583333333,0,0.576418823163166,0.106605594705484,0.561571033350379,0.3031854312927,-0.256843662596788,-0.244407074816912,"Coral_Gables"
2021-05-02,24.149375,21139.3640625,5.82125,12.6282291666667,0.176270833333333,7.59458333333333,8.62708333333333,0,0.550140763646606,0.613356698863286,0.533503452344654,0.408018692555175,0.441530013657413,-0.244407074816912,"Coral_Gables"
2021-05-03,24.1363541666667,20944.890625,6.78041666666667,12.4970833333333,0.172447916666667,7.656875,10.744375,0,0.52572213239059,1.34495973540845,0.50725004633707,0.566327506279823,0.912487956112637,-0.244407074816912,"Coral_Gables"
2021-05-04,23.4814583333333,21492.2342708333,7.27125,12.8513541666667,0.17075,7.7053125,9.74864583333333,0,0.594448138521518,1.71934217548238,0.578169691954062,0.68942716912591,0.691003799272655,-0.244407074816912,"Coral_Gables"
2021-05-05,23.1994791666667,21042.4557291667,7.51,12.5563541666667,0.1666875,7.70395833333333,9.55583333333333,0,0.537972681014233,1.90144840482225,0.519115167876638,0.685985673175376,0.64811571743242,-0.244407074816912,"Coral_Gables"
2021-05-06,23.1026041666667,21618.1398958333,7.33135416666667,12.9317708333333,0.139916666666667,7.70208333333333,9.48979166666667,0,0.610257202573946,1.76518654473592,0.594267888489292,0.681220524936172,0.633425796369908,-0.244407074816912,"Coral_Gables"
2021-05-07,25.3564583333333,22670.2119791667,6.30864583333333,13.6294791666667,0.1264375,7.68270833333333,9.51729166666667,0,0.742358329534615,0.98511719060903,0.733938510759981,0.631980659797736,0.639542735108872,-0.244407074816912,"Coral_Gables"
2021-05-08,23.9744210526316,24722.7184210526,5.64684210526316,14.9785263157895,0.149273684210526,7.66126315789474,12.9248421052632,0,1.00007680563761,0.480327320527659,1.0039972814361,0.577479625141398,1.39749827266611,-0.244407074816912,"Coral_Gables"
2021-05-09,24.6178125,24332.7194791667,5.35125,14.7202083333333,0.187916666666667,7.63770833333333,11.4544791666667,0,0.951107442651212,0.254864854717786,0.952285940708679,0.517617102056854,1.07043936286838,-0.244407074816912,"Coral_Gables"
2021-05-10,25.2179166666667,20146.3280208333,4.9953125,11.9771875,0.190270833333333,7.56822916666667,10.0626041666667,0,0.425452367960732,-0.0166259767195321,0.403174788685083,0.341041886748594,0.760838849875825,-0.244407074816912,"Coral_Gables"
2021-05-11,24.9573958333333,18166.4790625,6.1753125,10.704375,0.179739583333333,7.58125,15.0542708333333,0,0.176856969650106,0.883417376667044,0.148377038084077,0.374133193965284,1.87115591188775,-0.244407074816912,"Coral_Gables"
2021-05-12,25.0247916666667,17713.0691666667,6.82760416666667,10.414375,0.16628125,7.596875,16.0279166666667,0,0.11992554911005,1.38095193518635,0.0903234381435575,0.413842762625312,2.08772798155856,-0.244407074816912,"Coral_Gables"
2021-05-13,25.4272916666667,17104.6388541667,6.48208333333333,10.0282291666667,0.16128125,7.5628125,14.1729166666667,0,0.0435293294673543,1.11740640171325,0.013022901153793,0.32727590294645,1.67511265934846,-0.244407074816912,"Coral_Gables"
2021-05-14,25.8501041666667,17489.1014583333,5.6790625,10.2807291666667,0.141354166666667,7.53916666666667,11.0313541666667,0,0.0918035343333711,0.504903381651716,0.063569570067521,0.26718208904094,0.976321919089324,-0.244407074816912,"Coral_Gables"
2021-05-15,25.3944791666667,18912.0054166667,5.70364583333333,11.1961458333333,0.15,7.5634375,10.06625,0,0.270467353505423,0.523654284847268,0.24682209746597,0.328864285692852,0.761649807663188,-0.244407074816912,"Coral_Gables"
2021-05-16,24.6030208333333,22759.8169791667,5.776875,13.6972916666667,0.16015625,7.63052083333333,9.7153125,0,0.753609385112296,0.579509729535719,0.747513544366762,0.499350700473242,0.683589328073911,-0.244407074816912,"Coral_Gables"
2021-05-17,24.6010526315789,22534.2072916667,5.66416666666667,13.5486458333333,0.169541666666667,7.65802083333333,6.0603125,0,0.725281198817716,0.493541605562884,0.717756903880009,0.569239541314892,-0.129407438868375,-0.244407074816912,"Coral_Gables"
2021-05-18,24.208125,23061.2934375,5.88229166666667,13.8967708333333,0.174041666666667,7.68229166666667,5.51125,0,0.791463616327865,0.659916144933602,0.787446246912054,0.630921737966803,-0.251537681645187,-0.244407074816912,"Coral_Gables"
2021-05-19,23.4508333333333,24926.8105208333,6.67729166666667,15.1353125,0.176739583333333,7.78208333333333,9.42385416666667,0,1.0257031831567,1.26630128556269,1.03538349665802,0.884533516475519,0.618759045529892,-0.244407074816912,"Coral_Gables"
2021-05-20,23.3560416666667,24737.2369791667,6.7071875,15.0101041666667,0.205416666666667,7.79291666666667,9.29635416666667,0,1.00189979658955,1.28910429072,1.01031868806301,0.912065484079805,0.590398693194696,-0.244407074816912,"Coral_Gables"
2021-05-21,23.1244791666667,24051.3957291667,6.60104166666667,14.5619791666667,0.23478125,7.76927083333333,9.2440625,0,0.915783642120306,1.20814170446462,0.920610862292857,0.851971670174295,0.578767241501667,-0.244407074816912,"Coral_Gables"
2021-05-22,22.9644791666667,23570.2519791667,6.77666666666667,14.2447916666667,0.237270833333333,7.769375,9.46364583333333,0,0.855369880922781,1.34209942814133,0.857114737357914,0.852236400632029,0.627610070523393,-0.244407074816912,"Coral_Gables"
2021-05-23,22.8525,22721.8784375,6.99916666666667,13.688125,0.215885416666667,7.750625,10.0729166666667,0,0.748845715218564,1.51181099265702,0.745678516782435,0.804584918239995,0.763132701902936,-0.244407074816912,"Coral_Gables"
2021-05-24,22.6334375,22688.8140625,6.90604166666667,13.6628125,0.200354166666667,7.72520833333333,10.90875,0,0.744694059387235,1.44078002885691,0.740611338339351,0.739990686553015,0.949050567211444,-0.244407074816912,"Coral_Gables"
2021-05-25,22.6484375,22686.3069791667,6.75208333333333,13.6723958333333,0.198489583333333,7.70864583333333,11.5178125,0,0.744379262959343,1.32334852494578,0.74252977626842,0.697898543773385,1.084526858146,-0.244407074816912,"Coral_Gables"
2021-05-26,22.5430107526882,23780.2220430108,6.48645161290323,14.3805376344086,0.191129032258065,7.68838709677419,11.0795698924731,0,0.881734312125942,1.12073830085954,0.884289020478014,0.646412739590306,0.987046742398879,-0.244407074816912,"Coral_Gables"
2021-05-27,21.7905208333333,24145.7185416667,5.90333333333333,14.6126041666667,0.161010416666667,7.650625,10.0140625,0,0.92762707949189,0.675965646821321,0.930745219179025,0.55044367881581,0.750041526192654,-0.244407074816912,"Coral_Gables"
2021-05-28,21.4889583333333,24775.5863541667,5.66364583333333,15.0251041666667,0.12603125,7.63375,8.185625,0,1.006715051871,0.493144340664673,1.01332146047373,0.50755734466298,0.343334610719047,-0.244407074816912,"Coral_Gables"
2021-05-29,21.9246875,26131.2144791667,5.44,15.9244791666667,0.08846875,7.63416666666667,6.77875,0,1.17693152837391,0.32255879337292,1.19336268959961,0.508616266493913,0.0303975856870557,-0.244407074816912,"Coral_Gables"
2021-05-30,22.9345833333333,26474.7094791667,5.22447916666667,16.1563541666667,0.10390625,7.62229166666667,6.89114583333333,0,1.22006172574745,0.158170578493257,1.2397805464486,0.478436994312292,0.055398255760321,-0.244407074816912,"Coral_Gables"
2021-05-31,23.3017708333333,25830.4382291667,4.89833333333333,15.72,0.12490625,7.62572916666667,7.04354166666667,0,1.13916521728417,-0.0905967007663983,1.15242906291741,0.487173099417499,0.0892962912720787,-0.244407074816912,"Coral_Gables"
2021-06-01,24.0791666666667,26167.916875,4.948125,15.9419791666667,0.11609375,7.63135416666667,8.48552083333333,0,1.18153998432341,-0.0526181764974379,1.19686592407878,0.50146854413511,0.410041681285247,-0.244407074816912,"Coral_Gables"
2021-06-02,24.6668421052632,25019.4050526316,5.56221052631579,15.1896842105263,0.0902736842105263,7.67547368421053,11.5048421052632,0,1.03732961274714,0.41577470178343,1.04626788814415,0.613594432849045,1.08164179959962,-0.244407074816912,"Coral_Gables"
2021-06-03,24.6421052631579,26571.1448421053,5.31063157894737,16.2244210526316,0.308431578947368,7.58747368421053,9.98957894736842,-2.05326315789474,1.23217042088808,0.223883210740261,1.25340650426585,0.389950142155763,0.744595548317761,-0.403831897704853,"Coral_Gables"
2021-06-04,23.7769791666667,23912.0913541667,5.00708333333333,14.455625,0.492489583333333,7.45822916666667,7.6728125,-3.833125,0.898292193369241,-0.00764779001996617,0.899320371797429,0.0614865233819917,0.229267605370869,-0.542028581287086,"Coral_Gables"
2021-06-05,22.5760416666667,23765.880625,5.55114583333333,14.3559375,0.495625,7.4715625,9.1465625,-3.73677083333333,0.879933563383107,0.407335122651122,0.879364446817876,0.0953720219718836,0.55707991324534,-0.534547199323802,"Coral_Gables"
2021-06-06,22.05375,23857.8359375,5.9965625,14.4079166666667,0.50453125,7.50239583333333,8.20270833333333,-3.81989583333333,0.891479730802342,0.747076063601069,0.889769887324456,0.173732237461005,0.347134527208403,-0.541001407763478,"Coral_Gables"
2021-06-07,22.2365625,22701.0901041667,6.16375,13.64125,0.515802083333333,7.50739583333333,8.57979166666667,-3.79989583333333,0.746235473672884,0.874598095926763,0.736294852998946,0.186439299432216,0.431010732644195,-0.539448515507315,"Coral_Gables"
2021-06-08,22.6101041666667,21356.3302083333,6.38770833333333,12.7626041666667,0.525375,7.50729166666667,10.2069791666667,-3.56625,0.577383642562362,1.04542200215744,0.560403288523989,0.186174568974481,0.792952778255385,-0.521307175243915,"Coral_Gables"
2021-06-09,22.7904166666667,20519.6384375,6.67322916666667,12.2211458333333,0.52165625,7.514375,11.3364583333333,-3.40302083333333,0.472326272828142,1.26320261935665,0.452011545531598,0.204176240100362,1.04418750078033,-0.508633309799088,"Coral_Gables"
2021-06-10,22.6815625,20895.7740625,6.81833333333333,12.4667708333333,0.50053125,7.52760416666667,10.7179166666667,-3.33104166666667,0.519554918792329,1.3738806199982,0.501181943757081,0.237797008232519,0.906602719598634,-0.503044515273002,"Coral_Gables"
2021-06-11,22.7614583333333,20865.59625,6.9615625,12.4420833333333,0.484770833333333,7.53572916666667,11.4814583333333,-3.21833333333333,0.515765707859342,1.48312846700619,0.49623988083111,0.258445983935735,1.07644045049487,-0.494293320371086,"Coral_Gables"
2021-06-12,23.22375,21043.2214583333,6.3125,12.5647916666667,0.463614583333333,7.488125,9.57020833333333,-3.44645833333333,0.538068828119993,0.988056950855791,0.520804227357666,0.137464164751514,0.651313208136878,-0.512005997667941,"Coral_Gables"
2021-06-13,23.5039583333333,23518.9028125,5.83041666666667,14.1951041666667,0.457541666666667,7.478125,9.20739583333333,-3.29510416666667,0.848922335272044,0.620348561071797,0.847168053747416,0.112050040809096,0.570611323183048,-0.50025416200021,"Coral_Gables"
2021-06-14,24.1576041666667,25246.6386458333,4.40947916666667,15.346875,0.479125,7.41760416666667,7.2209375,-3.47010416666667,1.06586170120459,-0.463469534227133,1.07773509920084,-0.0417583551340813,0.128755180182895,-0.513841969241633,"Coral_Gables"
2021-06-15,24.4336458333333,25543.1815625,3.05677083333333,15.5529166666667,0.489739583333333,7.34625,4.86145833333333,-3.63427083333333,1.10309646306592,-1.49524592786044,1.11898151467582,-0.223098718681547,-0.396073529575704,-0.526588626510968,"Coral_Gables"
2021-06-16,26.4054166666667,22712.0119791667,2.848125,13.716875,0.48896875,7.30885416666667,5.6453125,-2.20697916666667,0.747606854986845,-1.65439024608372,0.751433830569642,-0.318136953007882,-0.221717605292738,-0.415767117688361,"Coral_Gables"
2021-06-17,43.88625,11544.2446875,3.10197916666667,6.59302083333333,0.484177083333333,7.30489583333333,5.67635416666667,-1.32208333333333,-0.654649386039415,-1.46076333469573,-0.674653686072658,-0.328196710401756,-0.214812878988908,-0.347059723333664,"Coral_Gables"
2021-06-18,37.0136458333333,16434.5276041667,3.3909375,9.641875,0.49596875,7.33479166666667,5.25552083333333,-2.828125,-0.0406117220027623,-1.24036076916834,-0.0643193410083423,-0.252219069032233,-0.308420577873051,-0.463995745414912,"Coral_Gables"
2021-06-19,31.1570967741935,20145.1405376344,4.50010752688172,12.0055913978495,0.501021505376344,7.40537634408602,8.0347311827957,-3.83677419354839,0.425303264233611,-0.394342878939096,0.408860818073029,-0.0728342949951241,0.309770674867152,-0.542311921507212,"Coral_Gables"
2021-06-20,28.4889583333333,19429.6169791667,5.4971875,11.5357291666667,0.50278125,7.43291666666667,7.33385416666667,-3.61979166666667,0.335460115709967,0.366178479196475,0.314801528430802,-0.0028429778472548,0.15387170136864,-0.525464397221351,"Coral_Gables"
2021-06-21,26.785,19475.6716666667,5.305,11.565,0.506166666666667,7.40833333333333,4.18197916666667,-2.56270833333333,0.341242871679782,0.21958773175666,0.320661105148936,-0.0653193658723661,-0.547212890917602,-0.443387571098754,"Coral_Gables"
2021-06-22,25.1559375,19839.6063541667,5.62072916666667,11.7923958333333,0.503322916666667,7.43166666666667,4.18083333333333,3.12375,0.386939533648519,0.460409713052096,0.366182300791951,-0.00601974334005646,-0.547467763365059,-0.00186471555750733,"Coral_Gables"
2021-06-23,24.8942708333333,19254.8029166667,6.16760416666667,11.4159375,0.514791666666667,7.46489583333333,6.12052083333333,-3.2021875,0.313509970819081,0.877537856173524,0.290821054317441,0.0784292726769376,-0.116015050265643,-0.493039683393454,"Coral_Gables"
2021-06-24,26.0872916666667,20293.0765625,5.5584375,12.0966666666667,0.507770833333333,7.4315625,6.83666666666667,-3.15291666666667,0.443878527195545,0.412896831226075,0.427092705039888,-0.00628447379778974,0.0432802293948736,-0.489214068616554,"Coral_Gables"
2021-06-25,26.1616666666667,21371.9916666667,5.15875,12.7960416666667,0.491635416666667,7.4196875,9.288125,-3.05677083333333,0.579350139277231,0.108035748339043,0.567096968689545,-0.0364637459794111,0.588568245617507,-0.481748862614272,"Coral_Gables"
2021-06-26,25.8941666666667,21656.2972916667,5.52020833333333,12.981875,0.484666666666667,7.435625,10.3491666666667,-3.07458333333333,0.615048352411794,0.383737587697396,0.604297982444533,0.00404001405381733,0.824580131962528,-0.483131907279917,"Coral_Gables"
2021-06-27,25.3238541666667,22521.6845833333,5.61635416666667,13.54625,0.48628125,7.445625,7.74875,-2.96260416666667,0.7237088123723,0.457072687907125,0.717277294397741,0.0294541379962351,0.246158697570508,-0.474437328241506,"Coral_Gables"
2021-06-28,26.1089473684211,22889.4061052632,4.46463157894737,13.796,0.498315789473684,7.38463157894737,4.52105263157895,-3.05736842105263,0.769880959912529,-0.42140210872164,0.767273455036171,-0.125555298234134,-0.471791377722088,-0.481795262081356,"Coral_Gables"
2021-06-29,27.6298958333333,20758.3433333333,3.80229166666667,12.4329166666667,0.515625,7.34479166666667,4.14447916666667,-2.4228125,0.502298730276784,-0.92660095256138,0.494404853246783,-0.226804945089816,-0.555554171016189,-0.432525413286116,"Coral_Gables"
2021-06-30,66.5902127659574,3577.35042553192,3.38117021276596,1.90468085106383,0.5045,7.28787234042553,5.05872340425532,-0.981063829787234,-1.65499501544533,-1.24781075387649,-1.61318821612719,-0.371460426270931,-0.352195043969626,-0.320581396020806,"Coral_Gables"
2021-07-01,73.661875,1895.24791666667,2.5825,0.960833333333333,0.488375,7.19447916666667,2.65208333333333,-2.30666666666667,-1.86620453293431,-1.85699534417127,-1.80213216853815,-0.608810995599291,-0.887513948717458,-0.423507315027671,"Coral_Gables"
2021-07-02,67.4678125,1942.2775,2.7259375,0.985729166666667,0.478541666666667,7.1946875,2.2246875,121.023020833333,-1.86029936630434,-1.74758859120399,-1.79714840043981,-0.608281534683824,-0.982581371618854,9.15237851865783,"Coral_Gables"
2021-07-03,61.371875,2122.25802083333,3.28947916666667,1.08302083333333,0.47815625,7.21322916666667,2.31197916666667,21.7320833333333,-1.83770050638809,-1.31774797133982,-1.77767208494252,-0.561159513207257,-0.963164725167143,1.44297212111383,"Coral_Gables"
2021-07-04,54.5160416666667,2896.195625,3.52666666666667,1.50166666666667,0.4721875,7.21052083333333,3.3075,-2.57614583333333,-1.74052272615108,-1.13683353669458,-1.69386554106287,-0.568042505108327,-0.741726908772153,-0.444430920583363,"Coral_Gables"
2021-07-05,58.1736458333333,2011.90875,3.81875,1.02375,0.481729166666667,7.23625,4.07541666666667,-2.1709375,-1.85155627090014,-0.914047381777916,-1.78953720648209,-0.502654082048147,-0.570916028531087,-0.412968676435068,"Coral_Gables"
2021-07-06,64.2151041666667,1732.1078125,3.54541666666667,0.875104166666667,0.489229166666667,7.24645833333333,3.459375,-2.42135416666667,-1.88668886281466,-1.12253200035899,-1.81929384696884,-0.476710497190263,-0.707944724372875,-0.432412181559104,"Coral_Gables"
2021-07-07,61.8608421052632,2206.72821052632,3.14610526315789,1.132,0.491936842105263,7.21157894736842,2.47557894736842,-2.83905263157895,-1.82709419202067,-1.42710621617215,-1.76786719891808,-0.565353400985034,-0.926774549303123,-0.46484421713777,"Coral_Gables"
2021-07-08,43.3457291666667,4843.74135416667,3.76083333333333,2.59760416666667,0.5041875,7.23791666666667,2.75354166666667,-3.19395833333333,-1.49598341206224,-0.958223238458967,-1.4744754818049,-0.49841839472441,-0.864946152006281,-0.492400732933887,"Coral_Gables"
2021-07-09,34.0561111111111,6652.98277777778,5.07263888888889,3.63972222222222,0.52275,7.28972222222222,5.06430555555556,-3.39444444444444,-1.26880997519496,0.0423546185015107,-1.26585925874278,-0.366759113744938,-0.350953382968346,-0.507967399404518,"Coral_Gables"
2021-07-10,33.0114583333333,7581.30322916667,5.38552083333333,4.18489583333333,0.515322916666667,7.31416666666667,6.1046875,-3.18395833333333,-1.15224745086624,0.281004885020062,-1.15672377350977,-0.304635699663471,-0.119536924085047,-0.491624286805806,"Coral_Gables"
2021-07-11,31.5910416666667,8817.26479166667,5.39666666666667,4.92104166666667,0.511927083333333,7.32822916666667,5.2540625,-3.41885416666667,-0.997056644197348,0.289506353841774,-1.00935854693662,-0.268897087869446,-0.308744960987996,-0.509862682835216,"Coral_Gables"
2021-07-12,35.7635416666667,7494.98614583333,5.37208333333333,4.16447916666667,0.526854166666667,7.33208333333333,6.06833333333333,-2.48145833333333,-1.16308566638866,0.270755450646221,-1.16081088040213,-0.259102060933305,-0.127623331736177,-0.437078946308093,"Coral_Gables"
