"Date","Canal","Year","Discharge","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_sal_psu","Precipitation_inches"
"2022-11-11","Coral_Gables",2022,42.048496124031,49.0898958333333,16130.8267708333,9.45541666666667,0.011
"2022-11-12","Coral_Gables",2022,30.2626296296297,53.833125,10762.4048958333,6.1034375,0.223
"2022-11-13","Coral_Gables",2022,0,47.5425,11625.4670833333,6.63114583333333,0.012
"2022-11-14","Coral_Gables",2022,0,41.874375,13671.1957291667,7.89270833333333,0
"2022-11-15","Coral_Gables",2022,0,38.6519791666667,13933.6433333333,8.04770833333333,NA
"2022-11-16","Coral_Gables",2022,0,36.0013541666667,13413.8723958333,7.725,0.007
"2022-11-17","Coral_Gables",2022,0,34.7646875,15009.6227083333,8.73125,0
"2022-11-18","Coral_Gables",2022,0,33.138125,17946.3091666667,10.6251041666667,NA
"2022-11-19","Coral_Gables",2022,0,31.0259375,22140.5940625,13.3364583333333,0
"2022-11-20","Coral_Gables",2022,102.714241001565,31.5139583333333,23201.9108333333,14.0402083333333,1.941
"2022-11-21","Coral_Gables",2022,131.940554621849,63.1713541666667,6053.94927083333,3.3278125,0.809
"2022-11-22","Coral_Gables",2022,98.6437298091042,66.7303125,2815.8753125,1.4596875,0.031
"2022-11-23","Coral_Gables",2022,83.1096929824561,58.8354166666667,3310.96791666667,1.73375,0.038
"2022-11-24","Coral_Gables",2022,72.0246207865169,57.8651041666667,3580.43729166667,1.8853125,0
"2022-11-25","Coral_Gables",2022,73.3588219544846,57.3497916666667,4103.5296875,2.18489583333333,0
"2022-11-26","Coral_Gables",2022,68.4897650130548,53.7145833333333,5491.01729166667,2.98479166666667,NA
"2022-11-27","Coral_Gables",2022,74.5317414248021,57.6883157894737,4433.8553125,2.37520833333333,0.003
"2022-11-28","Coral_Gables",2022,0,54.8301041666667,5592.90010416667,3.05416666666667,0.015
"2022-11-29","Coral_Gables",2022,0,44.4730208333333,10556.6229166667,5.99739583333333,0
"2022-11-30","Coral_Gables",2022,10.4036713995943,39.9428125,12521.6083333333,7.1871875,0.339
"2022-12-01","Coral_Gables",2022,92.7950580645161,44.1773958333333,9586.80802083333,5.40239583333333,0.154
"2022-12-02","Coral_Gables",2022,47.7327538726334,56.973125,5141.0690625,2.78541666666667,NA
"2022-12-03","Coral_Gables",2022,0,50.5970833333333,8904.329375,5.01666666666667,NA
"2022-12-04","Coral_Gables",2022,0,43.2710416666667,11398.3365625,6.49822916666667,NA
"2022-12-05","Coral_Gables",2022,0,38.4430208333333,14811.8719791667,8.6359375,0
"2022-12-06","Coral_Gables",2022,0,36.1925,17528.0021875,10.3488541666667,0
"2022-12-07","Coral_Gables",2022,0,35.1409375,17662.7765625,10.4291666666667,0.016
"2022-12-08","Coral_Gables",2022,0,34.8465263157895,16858.9010526316,9.91252631578947,NA
"2022-12-09","Coral_Gables",2022,0,34.4747916666667,16903.5158333333,9.9453125,0
"2022-12-10","Coral_Gables",2022,0,33.7319791666667,18273.5570833333,10.8266666666667,NA
"2022-12-11","Coral_Gables",2022,0,32.019375,20829.8527083333,12.4813541666667,NA
"2022-12-12","Coral_Gables",2022,0,31.2136458333333,21956.1848958333,13.2192708333333,NA
"2022-12-13","Coral_Gables",2022,0,29.4384375,25021.5305208333,15.2510416666667,NA
"2022-12-14","Coral_Gables",2022,0,28.2015789473684,26581.5258947368,16.2810526315789,0.002
"2022-12-15","Coral_Gables",2022,0,28.7421875,24860.6544791667,15.1217708333333,0
"2022-12-16","Coral_Gables",2022,0,30.2413541666667,21702.8559375,13.0310416666667,0.394
"2022-12-17","Coral_Gables",2022,0,31.4928125,20331.8858333333,12.1407291666667,0.147
"2022-12-18","Coral_Gables",2022,0,31.5303125,20698.2033333333,12.3844791666667,0.177
"2022-12-19","Coral_Gables",2022,0,31.0063541666667,20606.1960416667,12.3266666666667,0
"2022-12-20","Coral_Gables",2022,0,29.7897916666667,22538.145625,13.59375,0.24
"2022-12-21","Coral_Gables",2022,0,29.8471875,23499.0307291667,14.2304166666667,0.001
"2022-12-22","Coral_Gables",2022,0,29.5460416666667,24421.7834375,14.8396875,NA
"2022-12-23","Coral_Gables",2022,0,30.0722916666667,23902.1367708333,14.4935416666667,0.296
"2022-12-24","Coral_Gables",2022,0,31.0188541666667,23320.1851041667,14.1230208333333,0
"2022-12-25","Coral_Gables",2022,0,32.0560416666667,22828.429375,13.8159375,0.016
"2022-12-26","Coral_Gables",2022,0,32.3610416666667,23376.4769791667,14.1917708333333,0.347
"2022-12-27","Coral_Gables",2022,0,31.8898947368421,24055.948125,14.645625,0.068
"2022-12-28","Coral_Gables",2022,0,31.0313541666667,23663.8169791667,14.3826041666667,0
"2022-12-29","Coral_Gables",2022,0,30.1775,23195.4990625,14.06375,0
"2022-12-30","Coral_Gables",2022,0,29.6432291666667,22711.6188541667,13.7383333333333,0
"2022-12-31","Coral_Gables",2022,0,28.6825,22336.3333333333,13.4825,NA
"2023-01-01","Coral_Gables",2023,0,28.81,20788.22125,12.4601041666667,NA
"2023-01-02","Coral_Gables",2023,0,28.694375,20174.6245833333,12.0569791666667,0
"2023-01-03","Coral_Gables",2023,0,28.3167708333333,20232.7421875,12.090625,0
"2023-01-04","Coral_Gables",2023,0,28.1761458333333,20025.5740625,11.9523958333333,0
"2023-01-05","Coral_Gables",2023,0,28.6452083333333,18624.559375,11.040625,NA
"2023-01-06","Coral_Gables",2023,0,29.5741666666667,17141.9785416667,10.089375,NA
"2023-01-07","Coral_Gables",2023,0,29.6365625,18176.0284375,10.7638541666667,NA
"2023-01-08","Coral_Gables",2023,0,28.9177083333333,20185.4628125,12.0644791666667,NA
"2023-01-09","Coral_Gables",2023,0,28.8829166666667,20647.0480208333,12.3630208333333,0.023
"2023-01-10","Coral_Gables",2023,0,28.4452083333333,22495.0297916667,13.5796875,NA
"2023-01-11","Coral_Gables",2023,0,28.1225,23222.2878125,14.0613541666667,NA
"2023-01-12","Coral_Gables",2023,0,27.3889583333333,24322.5003125,14.790625,NA
"2023-01-13","Coral_Gables",2023,0,27.2663541666667,24731.7866666667,15.0628125,0.019
"2023-01-14","Coral_Gables",2023,0,28.260625,22982.7416666667,13.91125,NA
"2023-01-15","Coral_Gables",2023,0,27.4967708333333,23419.4596875,14.2203125,NA
"2023-01-16","Coral_Gables",2023,0,25.965,26401.0969148936,16.2177659574468,NA
"2023-01-17","Coral_Gables",2023,0,25.4035416666667,27218.3953125,16.7551041666667,NA
"2023-01-18","Coral_Gables",2023,0,25.4883333333333,26406.135625,16.2039583333333,NA
"2023-01-19","Coral_Gables",2023,0,25.6125,25805.0708333333,15.7927083333333,NA
"2023-01-20","Coral_Gables",2023,0,26.2734523809524,24858.5005952381,15.1571428571429,NA
"2023-01-21","Coral_Gables",2023,0,27.1731182795699,23058.2158064516,13.9515053763441,NA
"2023-01-22","Coral_Gables",2023,0,26.5115625,24079.3588541667,14.625,NA
"2023-01-23","Coral_Gables",2023,0,26.7095833333333,23956.6239583333,14.5396875,0.002
"2023-01-24","Coral_Gables",2023,0,27.078947368421,23845.0572631579,14.4618947368421,0
"2023-01-25","Coral_Gables",2023,0,26.3227083333333,25813.2009375,15.7688541666667,0.004
"2023-01-26","Coral_Gables",2023,0,26.6990625,25258.835,15.3934375,0.006
"2023-01-27","Coral_Gables",2023,0,28.2597916666667,22495.4548958333,13.5647916666667,0
"2023-01-28","Coral_Gables",2023,0,27.6338541666667,24597.1783333333,14.9771875,0
"2023-01-29","Coral_Gables",2023,0,26.5086458333333,26363.3334375,16.1433333333333,0
"2023-01-30","Coral_Gables",2023,0.28467741935484,25.981875,26326.319375,16.1105208333333,0
"2023-01-31","Coral_Gables",2023,0,25.8084375,25580.9067708333,15.60375,NA
"2023-02-01","Coral_Gables",2023,0,25.449375,24922.2142708333,15.1598958333333,NA
"2023-02-02","Coral_Gables",2023,0,25.575,24835.1209375,15.0979166666667,NA
"2023-02-03","Coral_Gables",2023,0,25.8854166666667,24742.5059375,15.0345833333333,0
"2023-02-04","Coral_Gables",2023,0,26.8376041666667,25239.404375,15.3722916666667,0.254
"2023-02-05","Coral_Gables",2023,100.71004950495,32.4767708333333,24185.8933333333,14.7334375,1.993
"2023-02-06","Coral_Gables",2023,83.5015736961451,87.525,7512.23729166667,4.1828125,0
"2023-02-07","Coral_Gables",2023,75.1291896869245,80.1407291666667,5530.7321875,3.00895833333333,NA
"2023-02-08","Coral_Gables",2023,0,58.5697916666667,7381.55979166667,4.095,NA
"2023-02-09","Coral_Gables",2023,0,40.6647916666667,13833.7547916667,8.01697916666667,0
"2023-02-10","Coral_Gables",2023,0,35.2166666666667,15674.238125,9.16395833333333,NA
"2023-02-11","Coral_Gables",2023,0,32.1676041666667,14916.7909375,8.6765625,0
"2023-02-12","Coral_Gables",2023,0,31.0775,14018.4529166667,8.1134375,0.192
"2023-02-13","Coral_Gables",2023,0,30.1271875,13227.0973958333,7.63166666666667,NA
"2023-02-14","Coral_Gables",2023,0,28.3332291666667,14928.2665625,8.7078125,NA
"2023-02-15","Coral_Gables",2023,0,26.5783333333333,16580.6327083333,9.74625,NA
"2023-02-16","Coral_Gables",2023,0,25.6510416666667,17186.1608333333,10.1294791666667,NA
"2023-02-17","Coral_Gables",2023,0,25.3892708333333,16801.6440625,9.87052083333333,0.121
"2023-02-18","Coral_Gables",2023,0,25.8866666666667,16583.8941666667,9.73552083333333,0.005
"2023-02-19","Coral_Gables",2023,0,25.3671875,18407.875,10.9004166666667,0.001
"2023-02-20","Coral_Gables",2023,0,25.1702083333333,18309.3890625,10.8308333333333,0
"2023-02-21","Coral_Gables",2023,0,25.0252083333333,18607.9622916667,11.02125,NA
"2023-02-22","Coral_Gables",2023,0,24.7073958333333,19647.6930208333,11.6911458333333,NA
"2023-02-23","Coral_Gables",2023,0,24.4490625,19880.2851041667,11.8369791666667,NA
"2023-02-24","Coral_Gables",2023,0,24.5884375,18658.4157291667,11.0451041666667,NA
"2023-02-25","Coral_Gables",2023,0,24.5759375,17789.8954166667,10.4848958333333,NA
"2023-02-26","Coral_Gables",2023,0,24.4552083333333,16781.3388541667,9.84041666666667,NA
"2023-02-27","Coral_Gables",2023,0,24.0867708333333,17087.2851041667,10.0404166666667,NA
"2023-02-28","Coral_Gables",2023,0,23.4428125,18551.9673958333,10.979375,NA
"2023-03-01","Coral_Gables",2023,3.82487179487179,23.0497916666667,18609.9039583333,11.0167708333333,NA
"2023-03-02","Coral_Gables",2023,33.8867204301074,22.1565625,20780.34875,12.4316666666667,NA
"2023-03-03","Coral_Gables",2023,0,21.4935416666667,23394.25625,14.136875,NA
"2023-03-04","Coral_Gables",2023,0,21.7879166666667,24791.1352083333,15.0536458333333,NA
"2023-03-05","Coral_Gables",2023,0,22.4119791666667,24857.5088541667,15.0952083333333,0
"2023-03-06","Coral_Gables",2023,0,22.2530208333333,25484.0658333333,15.5051041666667,0
"2023-03-07","Coral_Gables",2023,0,22.336875,26135.2416666667,15.9389583333333,0.01
"2023-03-08","Coral_Gables",2023,0,22.0623958333333,27106.380625,16.5879166666667,0.032
"2023-03-09","Coral_Gables",2023,0,22.3602083333333,28523.6859375,17.5464583333333,0
"2023-03-10","Coral_Gables",2023,0,21.6958333333333,29532.1170833333,18.2351041666667,NA
"2023-03-11","Coral_Gables",2023,0,21.940625,29647.2421875,18.3179166666667,0.028
"2023-03-12","Coral_Gables",2023,0,21.8647916666667,30334.128125,18.7884375,NA
"2023-03-13","Coral_Gables",2023,0,21.5421875,30772.1919791667,19.0808333333333,0
"2023-03-14","Coral_Gables",2023,0,21.9983333333333,30197.9878125,18.6910416666667,0
"2023-03-15","Coral_Gables",2023,0,22.7091666666667,29631.9055208333,18.3153125,0.012
"2023-03-16","Coral_Gables",2023,0,22.5694791666667,29626.3573958333,18.3265625,NA
"2023-03-17","Coral_Gables",2023,0,21.3855208333333,30287.554375,18.7745833333333,NA
"2023-03-18","Coral_Gables",2023,0,21.62,28996.3296875,17.8876041666667,0
"2023-03-19","Coral_Gables",2023,0,22.1652083333333,28140.1208333333,17.3057291666667,0.09
"2023-03-20","Coral_Gables",2023,0,23.444375,27467.979375,16.8651041666667,0.351
"2023-03-21","Coral_Gables",2023,0,23.21375,27724.7444791667,17.0444791666667,NA
"2023-03-22","Coral_Gables",2023,0,22.7952631578947,28910.4722105263,17.8449473684211,NA
"2023-03-23","Coral_Gables",2023,0,22.682,28480.8794736842,17.546947368421,0
"2023-03-24","Coral_Gables",2023,0,22.665625,27680.0405208333,16.9992708333333,0
"2023-03-25","Coral_Gables",2023,0,22.7094791666667,26813.0485416667,16.4085416666667,NA
"2023-03-26","Coral_Gables",2023,0,22.7570833333333,25282.2595833333,15.3773958333333,NA
"2023-03-27","Coral_Gables",2023,0,22.65625,23800.504375,14.3873958333333,0.09
"2023-03-28","Coral_Gables",2023,15.6213530655391,22.6292708333333,21657.1121875,12.9709375,0.076
"2023-03-29","Coral_Gables",2023,0,23.5426041666667,21211.9594791667,12.6838541666667,0.493
"2023-03-30","Coral_Gables",2023,0.00347368421052633,24.9180208333333,17970.53125,10.6309375,0.339
"2023-03-31","Coral_Gables",2023,0,29.133125,9596.00479166667,5.3840625,0
"2023-04-01","Coral_Gables",2023,0,29.48875,9100.5325,5.08135416666667,0.073
"2023-04-02","Coral_Gables",2023,0,28.9844791666667,9193.783125,5.13833333333333,0.012
"2023-04-03","Coral_Gables",2023,0,27.3842708333333,11345.1736458333,6.4490625,0.005
"2023-04-04","Coral_Gables",2023,0,25.8697916666667,13900.1110416667,8.02989583333333,0
"2023-04-05","Coral_Gables",2023,0,25.0273958333333,16332.6560416667,9.560625,0.002
"2023-04-06","Coral_Gables",2023,0,25.0722916666667,16922.0640625,9.9275,0.005
"2023-04-07","Coral_Gables",2023,0,24.9120833333333,16926.7477083333,9.9296875,NA
"2023-04-08","Coral_Gables",2023,0,24.4251041666667,18241.1704166667,10.7730208333333,0.023
"2023-04-09","Coral_Gables",2023,0,24.1963541666667,19966.0760416667,11.8832291666667,0.311
"2023-04-10","Coral_Gables",2023,0,24.4564583333333,21940.47375,13.1823958333333,0.804
"2023-04-11","Coral_Gables",2023,119.983660185968,29.6025,18082.695,10.7460416666667,0.976
"2023-04-12","Coral_Gables",2023,137.113219927096,48.653125,4687.1396875,2.52427083333333,1.472
"2023-04-13","Coral_Gables",2023,154.007935153584,52.2628125,2225.94708333333,1.1378125,0.19
"2023-04-14","Coral_Gables",2023,116.420058309038,48.9497916666667,2411.22677083333,1.23583333333333,0.122
"2023-04-15","Coral_Gables",2023,96.7707262945528,48.7272916666667,2619.223125,1.34802083333333,0.002
"2023-04-16","Coral_Gables",2023,85.80072319202,47.0615625,2914.40854166667,1.50927083333333,0.066
"2023-04-17","Coral_Gables",2023,79.9919820828667,46.2136458333333,2994.91197916667,1.55354166666667,0.821
"2023-04-18","Coral_Gables",2023,65.7557081545064,46.09875,3219.45625,1.67895833333333,NA
"2023-04-19","Coral_Gables",2023,51.3713274336284,44.1791666666667,4337.31489583333,2.31489583333333,NA
"2023-04-20","Coral_Gables",2023,53.7240909090909,43.43875,5085.90395833333,2.74791666666667,0.02
"2023-04-21","Coral_Gables",2023,0,39.3603125,6590.4359375,3.61510416666667,0.237
"2023-04-22","Coral_Gables",2023,0,34.5841666666667,9860.60927083333,5.5565625,0.178
"2023-04-23","Coral_Gables",2023,0,32.2290625,10148.2920833333,5.72458333333333,0.052
"2023-04-24","Coral_Gables",2023,79.0883257918552,33.1577173913043,8939.14054347826,4.99880434782609,0.342
"2023-04-25","Coral_Gables",2023,77.1299227799228,44.7872916666667,3340.03125,1.75197916666667,0.146
"2023-04-26","Coral_Gables",2023,59.353216,47.9810416666667,2493.02458333333,1.280625,0.203
"2023-04-27","Coral_Gables",2023,47.2178741496598,47.4732291666667,2614.84322916667,1.34729166666667,0
"2023-04-28","Coral_Gables",2023,6.98830952380951,43.6344791666667,3698.68885416667,1.95229166666667,0.189
"2023-04-29","Coral_Gables",2023,0,38.44875,7384.1003125,4.07489583333333,0.183
"2023-04-30","Coral_Gables",2023,0,34.2532291666667,10003.6228125,5.63072916666667,0.143
"2023-05-01","Coral_Gables",2023,0,31.780625,9818.481875,5.5246875,NA
"2023-05-02","Coral_Gables",2023,0,29.2423958333333,11898.0392708333,6.78427083333333,NA
"2023-05-03","Coral_Gables",2023,0,27.8338541666667,13527.4485416667,7.79572916666667,NA
"2023-05-04","Coral_Gables",2023,0,26.5067708333333,15841.7522916667,9.24947916666667,NA
"2023-05-05","Coral_Gables",2023,0,25.9102083333333,16631.99,9.74291666666667,NA
"2023-05-06","Coral_Gables",2023,0,25.8744791666667,16926.2971875,9.9240625,0.065
"2023-05-07","Coral_Gables",2023,0,26.2219791666667,17293.8038541667,10.1559375,0.036
"2023-05-08","Coral_Gables",2023,0,25.8711458333333,18082.5975,10.6635416666667,NA
"2023-05-09","Coral_Gables",2023,0,25.3105208333333,18485.5389583333,10.9209375,0.005
"2023-05-10","Coral_Gables",2023,0,25.0983333333333,18435.0515625,10.8841666666667,NA
"2023-05-11","Coral_Gables",2023,0,24.5611458333333,19280.881875,11.4295833333333,NA
"2023-05-12","Coral_Gables",2023,0,24.105,19894.9790625,11.8209375,0
"2023-05-13","Coral_Gables",2023,0,23.9688541666667,19878.1569791667,11.8058333333333,0.02
"2023-05-14","Coral_Gables",2023,0,23.9157291666667,19467.4338541667,11.5422916666667,0.16
"2023-05-15","Coral_Gables",2023,0,23.714375,19512.7573958333,11.566875,0.389
"2023-05-16","Coral_Gables",2023,0,23.6516666666667,20115.5471875,11.9545833333333,0.162
"2023-05-17","Coral_Gables",2023,0,23.9561458333333,20214.7208333333,12.0198958333333,0.173
"2023-05-18","Coral_Gables",2023,21.289220246238,25.8653125,17935.9691666667,10.5610416666667,0.271
"2023-05-19","Coral_Gables",2023,12.1563436928702,26.2078125,17124.8529166667,10.045625,0.333
"2023-05-20","Coral_Gables",2023,0,26.0864583333333,16793.4138541667,9.83395833333333,0.1
"2023-05-21","Coral_Gables",2023,0,25.6415625,17118.6173958333,10.0385416666667,0.228
"2023-05-22","Coral_Gables",2023,40.6083630470015,25.7046875,18192.3014583333,10.7289583333333,0.413
"2023-05-23","Coral_Gables",2023,47.670106571936,32.1352083333333,12803.7467708333,7.34885416666667,0.536
"2023-05-24","Coral_Gables",2023,50.3175080906149,39.1732291666667,8620.5975,4.8021875,0.85
"2023-05-25","Coral_Gables",2023,61.5630353430353,43.3051041666667,6942.63989583333,3.8228125,0.382
"2023-05-26","Coral_Gables",2023,52.1266723549488,45.3019791666667,5667.2890625,3.08041666666667,0.466
"2023-05-27","Coral_Gables",2023,30.1436873747495,45.2615625,5464.82479166667,2.961875,0.099
"2023-05-28","Coral_Gables",2023,0,38.1211458333333,9108.54395833333,5.10541666666667,0
"2023-05-29","Coral_Gables",2023,0,32.0713541666667,13974.2663541667,8.09541666666667,0.087
"2023-05-30","Coral_Gables",2023,26.3203427419354,29.163125,16689.5269791667,9.79135416666667,0.931
"2023-05-31","Coral_Gables",2023,46.816739640344,33.3833333333333,12569.7680208333,7.206875,0.341
"2023-06-01","Coral_Gables",2023,47.9955621301775,40.7853125,6473.09010416667,3.53666666666667,0.458
"2023-06-02","Coral_Gables",2023,39.3556887486856,42.9376041666667,6052.4528125,3.30239583333333,0.431
"2023-06-03","Coral_Gables",2023,32.7126126126126,40.1902083333333,9693.56135416667,5.47447916666667,0.547
"2023-06-04","Coral_Gables",2023,36.992358974359,38.62375,11668.1060416667,6.67385416666667,0.612
"2023-06-05","Coral_Gables",2023,20.5178383838384,37.9978125,11204.2779166667,6.37427083333333,0.119
"2023-06-06","Coral_Gables",2023,0,34.1121875,12454.684375,7.13572916666667,0.406
"2023-06-07","Coral_Gables",2023,0,31.5278125,11629.8027083333,6.62177083333333,0.302
"2023-06-08","Coral_Gables",2023,4.70588235294115e-05,30.3764583333333,11094.873125,6.29489583333333,0.538
"2023-06-09","Coral_Gables",2023,0,28.2688636363636,10025.255,5.63795454545455,0.263
"2023-06-10","Coral_Gables",2023,0,27.3274418604651,9798.03418604651,5.5006976744186,0.103
"2023-06-11","Coral_Gables",2023,0,27.822,9677.3415,5.42675,0.275
"2023-06-12","Coral_Gables",2023,43.8895174262735,29.1702631578947,8648.22315789474,4.80105263157895,0.669
"2023-06-13","Coral_Gables",2023,64.7188098016336,39.7976923076923,3933.66871794872,2.08589743589744,0.14
"2023-06-14","Coral_Gables",2023,59.4791711711712,42.0537209302326,3039.6,1.57767441860465,0.014
"2023-06-15","Coral_Gables",2023,20.6522103386809,40.999387755102,4641.07367346939,2.47571428571429,0
"2023-06-16","Coral_Gables",2023,53.0285785953177,36.3861403508772,7939.2898245614,4.39140350877193,0.021
"2023-06-17","Coral_Gables",2023,45.1034953271028,44.5198076923077,4992.56192307692,2.69326923076923,0.281
"2023-06-18","Coral_Gables",2023,31.9780038759689,49.1483333333333,4099.90023809524,2.16666666666667,0.331
"2023-06-19","Coral_Gables",2023,73.9757075471698,40.1930769230769,9807.85461538462,5.52230769230769,1.157
"2023-06-20","Coral_Gables",2023,106.791704545455,48.2124324324324,1738.24918918919,0.875405405405405,0.315
"2023-06-21","Coral_Gables",2023,92.7242795698925,33.0006666666667,1340.50333333333,0.678666666666667,0.121
"2023-06-22","Coral_Gables",2023,47.001714801444,NA,NA,NA,0.056
"2023-06-23","Coral_Gables",2023,0,NA,NA,NA,0.031
"2023-06-24","Coral_Gables",2023,0,NA,NA,NA,0.573
"2023-06-25","Coral_Gables",2023,89.4813873873873,NA,NA,NA,0.868
"2023-06-26","Coral_Gables",2023,89.8360550458716,0,0,0,0.38
"2023-06-27","Coral_Gables",2023,53.0540105540897,NA,NA,NA,0.154
"2023-06-28","Coral_Gables",2023,93.5865961945032,NA,NA,NA,0.081
"2023-06-29","Coral_Gables",2023,80.6139920159681,14.48,2.765,0,0.456
"2023-06-30","Coral_Gables",2023,59.4258860759494,71.9965625,2083.9725,1.060625,0.302
"2023-07-01","Coral_Gables",2023,48.1337416107383,67.1840625,2726.01291666667,1.41354166666667,0.362
"2023-07-02","Coral_Gables",2023,74.7589072847682,60.8565625,3110.815,1.63104166666667,0.392
"2023-07-03","Coral_Gables",2023,76.5183917197452,59.9014583333333,2232.92,1.1459375,0.374
"2023-07-04","Coral_Gables",2023,63.5710419681621,59.72125,2792.85614583333,1.45552083333333,0.083
"2023-07-05","Coral_Gables",2023,62.3125463743676,58.185,2930.910625,1.5303125,0.1
"2023-07-06","Coral_Gables",2023,47.7038800705467,54.8444791666667,3817.4496875,2.02760416666667,0.322
"2023-07-07","Coral_Gables",2023,22.5574755381605,52.2192708333333,4319.1003125,2.31197916666667,0.184
"2023-07-08","Coral_Gables",2023,0,43.33125,8327.80604166667,4.64104166666667,0.087
"2023-07-09","Coral_Gables",2023,0,36.2125,11386.1691666667,6.47447916666667,0.045
"2023-07-10","Coral_Gables",2023,0,30.2557291666667,12767.064375,7.30614583333333,0.011
"2023-07-11","Coral_Gables",2023,0,27.15375,12635.22375,7.21885416666667,0.064
"2023-07-12","Coral_Gables",2023,0,23.2652083333333,13259.0147916667,7.60333333333333,0.05
"2023-07-13","Coral_Gables",2023,0,21.8130208333333,14548.350625,8.3990625,0.211
"2023-07-14","Coral_Gables",2023,0,20.4634375,14979.9544791667,8.66364583333333,0.248
"2023-07-15","Coral_Gables",2023,0,16.3789583333333,16184.1948958333,9.4265625,0.294
"2023-07-16","Coral_Gables",2023,53.2304204753199,18.1122916666667,14502.2185416667,8.37739583333333,0.411
"2023-07-17","Coral_Gables",2023,82.3826931106472,26.0008333333333,5820.29520833333,3.17375,0.366
"2023-07-18","Coral_Gables",2023,87.1705309734513,18.8013541666667,2498.45635416667,1.28875,0.286
"2023-07-19","Coral_Gables",2023,81.3324016736402,17.6439583333333,2046.65416666667,1.04229166666667,0.127
"2023-07-20","Coral_Gables",2023,0,13.650625,3393.12145833333,1.776875,0.031
"2023-07-21","Coral_Gables",2023,0,13.0040625,7726.13260416667,4.2625,0.145
"2023-07-22","Coral_Gables",2023,0,18.9739583333333,9653.96354166667,5.4090625,0
"2023-07-23","Coral_Gables",2023,0,23.0482291666667,11655.3392708333,6.61677083333333,0
"2023-07-24","Coral_Gables",2023,0,23.3358333333333,11544.9273958333,6.54166666666667,0.08
"2023-07-25","Coral_Gables",2023,0,17.4145833333333,12296.8954166667,7.006875,0
"2023-07-26","Coral_Gables",2023,63.042813688213,16.1704166666667,12705.8560416667,7.2584375,0.736
"2023-07-27","Coral_Gables",2023,64.7372586872587,26.5397916666667,5599.34666666667,3.02989583333333,0.516
"2023-07-28","Coral_Gables",2023,69.4653303964758,27.6213541666667,2554.22822916667,1.315,0.827
"2023-07-29","Coral_Gables",2023,53.1331203007519,23.715,2034.65947916667,1.0378125,0.002
"2023-07-30","Coral_Gables",2023,46.5585658914729,19.6698958333333,2914.76635416667,1.52177083333333,0.044
"2023-07-31","Coral_Gables",2023,39.5974392523365,14.62625,5368.21427083333,2.92125,0.244
"2023-08-01","Coral_Gables",2023,14.6087956989246,11.6126041666667,6224.18979166667,3.39791666666667,0.194
"2023-08-02","Coral_Gables",2023,46.270119760479,9.85958333333333,10691.4134375,6.06510416666667,0.312
"2023-08-03","Coral_Gables",2023,43.4103384094755,8.73041666666667,9143.1978125,5.13552083333333,0.637
"2023-08-04","Coral_Gables",2023,46.8576615384615,7.904375,10312.415,5.84166666666667,0.235
"2023-08-05","Coral_Gables",2023,54.1375340599455,7.32052083333333,9780.5796875,5.51885416666667,0.191
"2023-08-06","Coral_Gables",2023,0,11.53125,9759.265625,5.4890625,0.178
"2023-08-07","Coral_Gables",2023,0,16.2378125,11952.6588541667,6.79604166666667,0.055
"2023-08-08","Coral_Gables",2023,0,13.6308333333333,11937.0209375,6.78177083333333,0.122
"2023-08-09","Coral_Gables",2023,0,17.9719791666667,11717.24125,6.6403125,0.231
"2023-08-10","Coral_Gables",2023,0,19.0317708333333,11471.403125,6.49416666666667,0.169
"2023-08-11","Coral_Gables",2023,0,18.8359375,12186.9416666667,6.93458333333333,0.161
"2023-08-12","Coral_Gables",2023,0,17.3048958333333,13922.751875,7.9978125,0.076
"2023-08-13","Coral_Gables",2023,0,14.5654166666667,14921.7170833333,8.61427083333333,0.036
"2023-08-14","Coral_Gables",2023,0,12.0885416666667,14638.1465625,8.43427083333333,0.021
"2023-08-15","Coral_Gables",2023,59.4823652173914,11.1920833333333,16522.129375,9.61864583333333,0.791
"2023-08-16","Coral_Gables",2023,48.4937004405286,18.4002083333333,10941.0979166667,6.21708333333333,0.071
"2023-08-17","Coral_Gables",2023,67.1299054820416,20.7504166666667,7464.551875,4.12614583333333,0.474
"2023-08-18","Coral_Gables",2023,87.6897232472325,24.4085416666667,3106.89625,1.63208333333333,0.348
"2023-08-19","Coral_Gables",2023,84.2680396475771,24.393125,2061.19322916667,1.05802083333333,0.425
"2023-08-20","Coral_Gables",2023,87.1170998116761,18.8170833333333,2425.13791666667,1.25791666666667,0.793
"2023-08-21","Coral_Gables",2023,39.2278488372093,14.8322916666667,2170.4453125,1.11427083333333,0.134
"2023-08-22","Coral_Gables",2023,13.9198451327434,11.6467708333333,6147.16458333333,3.360625,0.024
"2023-08-23","Coral_Gables",2023,0,10.1890625,9011.6353125,5.03604166666667,0.076
"2023-08-24","Coral_Gables",2023,0,9.77677083333333,12391.8444791667,7.0915625,0.092
"2023-08-25","Coral_Gables",2023,0,8.88666666666667,14760.7307291667,8.5528125,0.014
"2023-08-26","Coral_Gables",2023,0,7.85895833333333,16246.1519791667,9.48541666666667,0.048
"2023-08-27","Coral_Gables",2023,0,7.4178125,17840.6457291667,10.4891666666667,0.191
"2023-08-28","Coral_Gables",2023,51.9995408895265,6.66822916666667,17509.4747916667,10.2723958333333,0.223
