"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT"
2021-06-30,66.5902127659574,3577.35042553192,3.38117021276596,1.90468085106383,0.5045,7.28787234042553,5.05872340425532,-0.981063829787234,-1.65499501544533,-1.24781075387649,-1.61318821612719,-0.371460426270931,-0.352195043969626,-0.320581396020806
2021-07-01,73.661875,1895.24791666667,2.5825,0.960833333333333,0.488375,7.19447916666667,2.65208333333333,-2.30666666666667,-1.86620453293431,-1.85699534417127,-1.80213216853815,-0.608810995599291,-0.887513948717458,-0.423507315027671
2021-07-02,67.4678125,1942.2775,2.7259375,0.985729166666667,0.478541666666667,7.1946875,2.2246875,121.023020833333,-1.86029936630434,-1.74758859120399,-1.79714840043981,-0.608281534683824,-0.982581371618854,9.15237851865783
2021-07-03,61.371875,2122.25802083333,3.28947916666667,1.08302083333333,0.47815625,7.21322916666667,2.31197916666667,21.7320833333333,-1.83770050638809,-1.31774797133982,-1.77767208494252,-0.561159513207257,-0.963164725167143,1.44297212111383
2021-07-04,54.5160416666667,2896.195625,3.52666666666667,1.50166666666667,0.4721875,7.21052083333333,3.3075,-2.57614583333333,-1.74052272615108,-1.13683353669458,-1.69386554106287,-0.568042505108327,-0.741726908772153,-0.444430920583363
2021-07-05,58.1736458333333,2011.90875,3.81875,1.02375,0.481729166666667,7.23625,4.07541666666667,-2.1709375,-1.85155627090014,-0.914047381777916,-1.78953720648209,-0.502654082048147,-0.570916028531087,-0.412968676435068
2021-07-06,64.2151041666667,1732.1078125,3.54541666666667,0.875104166666667,0.489229166666667,7.24645833333333,3.459375,-2.42135416666667,-1.88668886281466,-1.12253200035899,-1.81929384696884,-0.476710497190263,-0.707944724372875,-0.432412181559104
2021-07-07,61.8608421052632,2206.72821052632,3.14610526315789,1.132,0.491936842105263,7.21157894736842,2.47557894736842,-2.83905263157895,-1.82709419202067,-1.42710621617215,-1.76786719891808,-0.565353400985034,-0.926774549303123,-0.46484421713777
2021-07-08,43.3457291666667,4843.74135416667,3.76083333333333,2.59760416666667,0.5041875,7.23791666666667,2.75354166666667,-3.19395833333333,-1.49598341206224,-0.958223238458967,-1.4744754818049,-0.49841839472441,-0.864946152006281,-0.492400732933887
2021-07-09,34.0561111111111,6652.98277777778,5.07263888888889,3.63972222222222,0.52275,7.28972222222222,5.06430555555556,-3.39444444444444,-1.26880997519496,0.0423546185015107,-1.26585925874278,-0.366759113744938,-0.350953382968346,-0.507967399404518
